isFraud,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
No,TRANSFER,44,695748.15,65457,0,0,702611.5
No,TRANSFER,44,267469.35,0,0,751370.74,1018840.09
No,CASH_OUT,44,111359.97,0,0,392924.57,504284.53
No,CASH_OUT,44,87894.11,61050,0,4397396.37,4485290.48
No,TRANSFER,44,379603.87,0,0,908360.84,1287964.72
No,CASH_OUT,44,148250.2,14669,0,0,148250.2
No,CASH_OUT,44,181246.48,67136.82,0,274693.73,455940.21
No,CASH_OUT,44,66197.96,0,0,167637.48,233835.44
No,CASH_OUT,44,147830.63,61867,0,23142.39,170973.02
No,CASH_OUT,44,15279.16,152551.82,137272.66,527679.43,542958.59
No,CASH_OUT,44,55415.58,35452,0,779480.24,834895.82
No,CASH_OUT,44,120408.76,5631.94,0,412524.97,532933.73
No,CASH_OUT,44,194108.93,0,0,866407.59,1060516.52
No,CASH_OUT,44,31531.81,2037,0,0,31531.81
No,CASH_OUT,44,162039.04,0,0,304060.93,466099.97
No,CASH_OUT,44,9396.72,0,0,5913818.03,5923214.75
No,CASH_OUT,44,125739.53,5283,0,119234.78,244974.31
No,TRANSFER,44,166073.53,156643.81,0,781756.95,947830.48
No,CASH_OUT,44,258896.33,0,0,309974.85,568871.18
No,CASH_OUT,44,42503.94,0,0,868219.95,910723.89
No,CASH_OUT,44,129444.08,0,0,562057.04,691501.12
No,CASH_OUT,44,95816.93,58154,0,137281.27,233098.21
No,TRANSFER,44,1324723.57,0,0,1815586.31,3140309.88
No,TRANSFER,44,1473944.62,0,0,1719685.43,3193630.05
No,CASH_OUT,44,113983.72,77579.1,0,557422.15,671405.87
No,CASH_OUT,44,39010.82,11159,0,824632.49,863643.31
No,TRANSFER,44,228914.05,0,0,1758814.02,1987728.07
No,CASH_OUT,44,146814.89,121577.35,0,511907.01,658721.89
Yes,TRANSFER,44,1649818.97,1649818.97,0,0,0
Yes,CASH_OUT,44,1649818.97,1649818.97,0,560704.68,2210523.64
Yes,TRANSFER,44,387952.42,387952.42,0,0,0
Yes,CASH_OUT,44,387952.42,387952.42,0,2070655.98,2222177.16
Yes,TRANSFER,44,44571.94,44571.94,0,0,0
Yes,CASH_OUT,44,44571.94,44571.94,0,11984,0
Yes,TRANSFER,44,534255.94,534255.94,0,0,0
Yes,CASH_OUT,44,534255.94,534255.94,0,24559,558814.94
No,CASH_OUT,45,269826.76,0,0,405356.27,675183.03
No,CASH_OUT,45,31207.2,0,0,213469.18,244676.38
No,CASH_OUT,45,61727.55,45040,0,322910.14,384637.69
No,CASH_OUT,45,176315.34,158562.65,0,318360.64,494675.98
No,CASH_OUT,45,24501.86,30710,6208.14,0,24501.86
No,CASH_OUT,45,85866.1,0,0,1222858.32,1308724.42
No,CASH_OUT,45,82316.78,5065,0,0,82316.78
No,CASH_OUT,45,174802.52,4995,0,3015628.56,3190431.08
No,TRANSFER,45,143022.7,101182,0,5537117.35,5680140.05
No,CASH_OUT,45,114063.38,331,0,2619284.77,2732193.9
No,CASH_OUT,45,267240.09,12554,0,217476.33,484716.43
No,CASH_OUT,45,82178.78,0,0,576287.46,658466.23
No,CASH_OUT,45,540295.92,0,0,633501.85,1173797.77
No,CASH_OUT,45,113180.29,87012,0,0,113180.29
No,CASH_OUT,45,75629.48,9145,0,318397.79,394027.27
No,CASH_OUT,45,200492.04,0,0,2217057.37,2417549.41
No,TRANSFER,45,164367.16,48782,0,109555.53,273922.69
No,CASH_OUT,45,118386.96,50298,0,0,118386.96
No,CASH_OUT,45,172750.42,100734,0,2563005.03,2735755.45
No,CASH_OUT,45,148535.23,21099,0,241654.89,390190.12
No,CASH_OUT,45,29555.43,157625.41,128069.98,197640.33,227195.75
No,CASH_OUT,45,139104.53,31217.21,0,2278935.84,2418040.38
No,CASH_OUT,45,185131.38,0,0,607613.29,792744.67
No,CASH_OUT,45,66699.35,0,0,260708.54,327407.89
No,CASH_OUT,45,109180.7,5063,0,386500.2,495680.9
No,CASH_OUT,45,70755,0,0,663992.29,734747.29
Yes,TRANSFER,45,213983.59,213983.59,0,0,0
Yes,CASH_OUT,45,213983.59,213983.59,0,0,213983.59
Yes,TRANSFER,45,217255.97,217255.97,0,0,0
Yes,CASH_OUT,45,217255.97,217255.97,0,2115234.86,2332490.82
Yes,TRANSFER,45,1069508.42,1069508.42,0,0,0
Yes,CASH_OUT,45,1069508.42,1069508.42,0,172254,1439496.96
Yes,TRANSFER,45,5188875.35,5188875.35,0,0,0
Yes,CASH_OUT,45,5188875.35,5188875.35,0,11465,5020573.28
Yes,TRANSFER,45,4919642.57,4919642.57,0,0,0
Yes,CASH_OUT,45,4919642.57,4919642.57,0,1414095.92,6333738.49
Yes,TRANSFER,45,357836.57,357836.57,0,0,0
Yes,CASH_OUT,45,357836.57,357836.57,0,51217.85,409054.43
Yes,TRANSFER,45,155761.29,155761.29,0,0,0
Yes,CASH_OUT,45,155761.29,155761.29,0,192775.45,348536.74
Yes,TRANSFER,45,7335355.57,7335355.57,0,0,0
Yes,CASH_OUT,45,7335355.57,7335355.57,0,702100.11,8037455.68
No,TRANSFER,46,1819752.18,0,0,4241169.02,6060921.2
No,CASH_OUT,46,146574.51,0,0,1781485.65,1928060.16
No,CASH_OUT,46,7559.07,0,0,1416406.67,1239076.93
No,CASH_OUT,46,36221.16,2230,0,926878.69,963099.85
No,CASH_OUT,46,330106.5,0,0,3854482.63,4184589.13
No,CASH_OUT,46,28380.06,0,0,2870121.85,2898501.91
No,TRANSFER,46,818343.86,20076.41,0,3061125.82,3879469.68
No,CASH_OUT,46,142830.01,0,0,291746.45,367232.96
No,TRANSFER,46,1112548.45,0,0,1970801.16,3083349.62
No,CASH_OUT,46,98876.26,20122,0,68595.85,167472.11
No,TRANSFER,46,236.67,24950,24713.33,0,236.67
No,CASH_OUT,46,77257.04,79849.6,2592.57,356506.55,433763.59
No,CASH_OUT,46,116197.68,7000,0,0,116197.68
No,TRANSFER,46,202019.65,29753,0,458878.45,660898.1
No,CASH_OUT,46,11598.84,0,0,44933.55,56532.39
No,CASH_OUT,46,417029.5,0,0,472636.27,889665.77
Yes,TRANSFER,46,9977761.05,9977761.05,0,0,0
Yes,CASH_OUT,46,9977761.05,9977761.05,0,0,9977761.05
Yes,TRANSFER,46,35016.23,35016.23,0,0,0
Yes,CASH_OUT,46,35016.23,35016.23,0,65435.34,100451.57
Yes,TRANSFER,46,71372,71372,0,0,0
Yes,CASH_OUT,46,71372,71372,0,613464.04,684836.04
Yes,TRANSFER,46,945131.85,945131.85,0,0,0
Yes,CASH_OUT,46,945131.85,945131.85,0,119561.47,1064693.32
Yes,TRANSFER,46,736370.54,736370.54,0,0,0
Yes,CASH_OUT,46,736370.54,736370.54,0,556478.62,1292849.15
Yes,TRANSFER,46,82971.91,82971.91,0,0,0
Yes,CASH_OUT,46,82971.91,82971.91,0,39316.96,122288.87
Yes,TRANSFER,46,585010.21,585010.21,0,0,0
Yes,CASH_OUT,46,585010.21,585010.21,0,15969.08,600979.29
No,CASH_OUT,47,35557.68,0,0,38864.34,74422.01
No,TRANSFER,47,161109.78,565252.77,404142.99,273873.75,434983.53
No,CASH_OUT,47,91919.42,0,0,297100,389019.42
No,CASH_OUT,47,71692.18,0,0,2178617.89,2250310.06
No,TRANSFER,47,237122.25,0,0,267585.34,504707.59
No,CASH_OUT,47,10174.69,38439.43,28264.74,61279.35,71454.03
No,TRANSFER,47,1354670.07,0,0,1480423.77,2835093.84
No,CASH_OUT,47,39714.73,0,0,280940.57,320655.3
Yes,TRANSFER,47,225850.53,225850.53,0,0,0
Yes,CASH_OUT,47,225850.53,225850.53,0,5063600.9,5289451.43
Yes,TRANSFER,47,243028.65,243028.65,0,0,0
Yes,CASH_OUT,47,243028.65,243028.65,0,441285.14,684313.79
Yes,TRANSFER,47,2249574.01,2249574.01,0,0,0
Yes,CASH_OUT,47,2249574.01,2249574.01,0,3785286.98,6034861
Yes,TRANSFER,47,13172.17,13172.17,0,0,0
Yes,CASH_OUT,47,13172.17,13172.17,0,0,13172.17
Yes,TRANSFER,47,61487.67,61487.67,0,0,0
Yes,CASH_OUT,47,61487.67,61487.67,0,0,61487.67
Yes,TRANSFER,47,156011.24,156011.24,0,0,0
Yes,CASH_OUT,47,156011.24,156011.24,0,152239.96,308251.2
Yes,TRANSFER,47,36532.84,36532.84,0,0,0
Yes,CASH_OUT,47,36532.84,36532.84,0,0,36532.84
Yes,TRANSFER,47,827921.27,827921.27,0,0,0
Yes,CASH_OUT,47,827921.27,827921.27,0,1025081.63,1853002.91
Yes,TRANSFER,47,667043.9,667043.9,0,0,0
Yes,CASH_OUT,47,667043.9,667043.9,0,104132.27,771176.17
Yes,TRANSFER,47,202978.65,0,0,2122336.55,2325315.19
Yes,TRANSFER,47,1388951.5,1388951.5,0,0,0
Yes,CASH_OUT,47,1388951.5,1388951.5,0,459273.45,1848224.95
No,CASH_OUT,48,90683.48,0,0,138404.58,229088.06
No,TRANSFER,48,350366.69,0,0,1031447.97,1381814.66
No,TRANSFER,48,270102.03,0,0,302563.22,572665.24
No,CASH_OUT,48,80739.48,1125,0,1786111.02,1866850.5
Yes,TRANSFER,48,1215297.01,1215297.01,0,0,0
Yes,CASH_OUT,48,1215297.01,1215297.01,0,2497294.92,3712591.93
Yes,TRANSFER,48,337974.21,337974.21,0,0,0
Yes,CASH_OUT,48,337974.21,337974.21,0,0,337974.21
Yes,TRANSFER,48,147267.01,147267.01,0,0,0
Yes,CASH_OUT,48,147267.01,147267.01,0,107418,64210.56
Yes,TRANSFER,48,561374.78,561374.78,0,0,0
Yes,CASH_OUT,48,561374.78,561374.78,0,5726683.53,6288058.31
Yes,TRANSFER,48,5489302.04,5489302.04,0,0,0
Yes,CASH_OUT,48,5489302.04,5489302.04,0,1356390.81,6845692.85
No,CASH_OUT,49,83936.67,0,0,2317796.72,2401733.38
Yes,TRANSFER,49,1021129.67,1021129.67,0,0,0
Yes,CASH_OUT,49,1021129.67,1021129.67,0,86245.92,1107375.59
Yes,TRANSFER,49,114017.19,114017.19,0,0,0
Yes,CASH_OUT,49,114017.19,114017.19,0,2822872.88,2936890.07
Yes,TRANSFER,50,112668.54,112668.54,0,0,0
Yes,CASH_OUT,50,112668.54,112668.54,0,0,112668.54
Yes,TRANSFER,50,967153.5,967153.5,0,0,0
Yes,CASH_OUT,50,967153.5,967153.5,0,183670.2,1150823.7
Yes,TRANSFER,50,592737.43,592737.43,0,0,0
Yes,CASH_OUT,50,592737.43,592737.43,0,163646.39,756383.82
Yes,TRANSFER,51,202887.77,202887.77,0,0,0
Yes,CASH_OUT,51,202887.77,202887.77,0,0,202887.77
Yes,TRANSFER,51,339275.64,339275.64,0,0,0
Yes,CASH_OUT,51,339275.64,339275.64,0,1481576.03,1820851.68
Yes,TRANSFER,51,115881.21,115881.21,0,0,0
Yes,CASH_OUT,51,115881.21,115881.21,0,4774288.04,4890169.26
Yes,TRANSFER,51,1398946.33,1398946.33,0,0,0
Yes,CASH_OUT,51,1398946.33,1398946.33,0,0,1398946.33
Yes,TRANSFER,51,1170282.92,1170282.92,0,0,0
Yes,CASH_OUT,51,1170282.92,1170282.92,0,173264.14,1343547.06
Yes,TRANSFER,51,567932.31,567932.31,0,0,0
Yes,CASH_OUT,51,567932.31,567932.31,0,0,567932.31
Yes,TRANSFER,51,361460.79,361460.79,0,0,0
Yes,CASH_OUT,51,361460.79,361460.79,0,991487.78,1352948.57
Yes,TRANSFER,52,7484125.12,7484125.12,0,0,0
Yes,CASH_OUT,52,7484125.12,7484125.12,0,62896.23,7547021.36
Yes,TRANSFER,52,1093155.19,1093155.19,0,0,0
Yes,CASH_OUT,52,1093155.19,1093155.19,0,1966451.64,3059606.83
Yes,TRANSFER,52,128426.58,128426.58,0,0,0
Yes,CASH_OUT,52,128426.58,128426.58,0,0,128426.58
Yes,TRANSFER,52,969259.07,969259.07,0,0,0
Yes,CASH_OUT,52,969259.07,969259.07,0,85723.45,1054982.52
Yes,TRANSFER,53,1631640.02,1631640.02,0,0,0
Yes,CASH_OUT,53,1631640.02,1631640.02,0,705298.87,2336938.89
Yes,TRANSFER,53,99139.27,99139.27,0,0,0
Yes,CASH_OUT,53,99139.27,99139.27,0,28766.55,127905.82
Yes,TRANSFER,53,6215.44,6215.44,0,0,0
Yes,CASH_OUT,53,6215.44,6215.44,0,191197.42,197412.85
Yes,TRANSFER,53,3640271.29,3640271.29,0,0,0
Yes,CASH_OUT,53,3640271.29,3640271.29,0,6525.95,3646797.25
Yes,TRANSFER,53,931684.75,931684.75,0,0,0
Yes,CASH_OUT,53,931684.75,931684.75,0,3608144.66,4539829.41
Yes,TRANSFER,54,1350574.58,1350574.58,0,0,0
Yes,CASH_OUT,54,1350574.58,1350574.58,0,2925591.98,4276166.57
Yes,TRANSFER,54,438224.6,438224.6,0,0,0
Yes,CASH_OUT,54,438224.6,438224.6,0,320697.46,758922.05
Yes,TRANSFER,55,760625.76,760625.76,0,0,0
Yes,CASH_OUT,55,760625.76,760625.76,0,128272.02,888897.78
Yes,TRANSFER,55,309254.05,309254.05,0,0,0
Yes,CASH_OUT,55,309254.05,309254.05,0,218535.44,527789.5
Yes,TRANSFER,55,283400.42,283400.42,0,0,0
Yes,CASH_OUT,55,283400.42,283400.42,0,2662439.92,2945840.34
Yes,TRANSFER,55,109028.8,109028.8,0,0,0
Yes,CASH_OUT,55,109028.8,109028.8,0,674110.57,783139.37
Yes,TRANSFER,55,854550.85,854550.85,0,0,0
Yes,CASH_OUT,55,854550.85,854550.85,0,186808.48,1041359.33
Yes,TRANSFER,55,167715.53,167715.53,0,0,0
Yes,CASH_OUT,55,167715.53,167715.53,0,492360.21,660075.73
Yes,TRANSFER,56,1932200.59,1932200.59,0,0,0
Yes,CASH_OUT,56,1932200.59,1932200.59,0,0,1932200.59
Yes,TRANSFER,56,829885.13,829885.13,0,0,0
Yes,CASH_OUT,56,829885.13,829885.13,0,13276462.12,14106347.25
Yes,TRANSFER,56,42789.93,42789.93,0,0,0
Yes,CASH_OUT,56,42789.93,42789.93,0,0,42789.93
Yes,TRANSFER,56,136562.78,136562.78,0,0,0
Yes,CASH_OUT,56,136562.78,136562.78,0,21100.34,157663.12
Yes,TRANSFER,56,82767.31,82767.31,0,0,0
Yes,CASH_OUT,56,82767.31,82767.31,0,401173.22,483940.53
Yes,TRANSFER,56,2776135.33,2776135.33,0,0,0
Yes,CASH_OUT,56,2776135.33,2776135.33,0,0,2776135.33
Yes,TRANSFER,56,4243468.19,4243468.19,0,0,0
Yes,CASH_OUT,56,4243468.19,4243468.19,0,698483.22,4941951.41
Yes,TRANSFER,56,530733.43,530733.43,0,0,0
Yes,CASH_OUT,56,530733.43,530733.43,0,233066.99,763800.42
Yes,TRANSFER,56,325242.69,325242.69,0,0,0
Yes,CASH_OUT,56,325242.69,325242.69,0,910845.46,1236088.15
Yes,TRANSFER,57,157610.11,157610.11,0,0,0
Yes,CASH_OUT,57,157610.11,157610.11,0,949587.48,1107197.59
Yes,TRANSFER,57,354441.19,354441.19,0,0,0
Yes,CASH_OUT,57,354441.19,354441.19,0,452296.45,806737.65
Yes,TRANSFER,57,1014816.16,1014816.16,0,0,0
Yes,CASH_OUT,57,1014816.16,1014816.16,0,1417511.04,2432327.2
Yes,TRANSFER,58,246938.77,246938.77,0,0,0
Yes,CASH_OUT,58,246938.77,246938.77,0,0,246938.77
Yes,TRANSFER,58,561948.38,561948.38,0,0,0
Yes,CASH_OUT,58,561948.38,561948.38,0,30911.97,592860.35
Yes,TRANSFER,58,106673.26,106673.26,0,0,0
Yes,CASH_OUT,58,106673.26,106673.26,0,0,106673.26
Yes,TRANSFER,58,6501303.14,6501303.14,0,0,0
Yes,CASH_OUT,58,6501303.14,6501303.14,0,4439499.5,10940802.64
Yes,TRANSFER,58,3156421.43,3156421.43,0,0,0
Yes,CASH_OUT,58,3156421.43,3156421.43,0,181440.45,3337861.88
Yes,TRANSFER,58,1789155.73,1789155.73,0,0,0
Yes,CASH_OUT,58,1789155.73,1789155.73,0,2031388.61,3820544.34
Yes,TRANSFER,58,456745.18,456745.18,0,0,0
Yes,CASH_OUT,58,456745.18,456745.18,0,0,456745.18
Yes,TRANSFER,58,7108914.22,7108914.22,0,0,0
Yes,CASH_OUT,58,7108914.22,7108914.22,0,0,7108914.22
Yes,TRANSFER,58,109525.67,109525.67,0,0,0
Yes,CASH_OUT,58,109525.67,109525.67,0,3997342.61,4106868.28
Yes,TRANSFER,58,378688.65,378688.65,0,0,0
Yes,CASH_OUT,58,378688.65,378688.65,0,0,378688.65
Yes,TRANSFER,59,394388.09,394388.09,0,0,0
Yes,CASH_OUT,59,394388.09,394388.09,0,1260564.49,1654952.58
Yes,TRANSFER,59,3904257.51,3904257.51,0,0,0
Yes,CASH_OUT,59,3904257.51,3904257.51,0,0,3904257.51
Yes,TRANSFER,59,3857176.83,3857176.83,0,0,0
Yes,CASH_OUT,59,3857176.83,3857176.83,0,228541.62,4085718.45
Yes,TRANSFER,59,21174.45,21174.45,0,0,0
Yes,CASH_OUT,59,21174.45,21174.45,0,31409.08,52583.53
Yes,TRANSFER,59,192765.49,192765.49,0,0,0
Yes,CASH_OUT,59,192765.49,192765.49,0,3252407.57,3445173.06
Yes,TRANSFER,59,1011606.26,1011606.26,0,0,0
Yes,CASH_OUT,59,1011606.26,1011606.26,0,0,1011606.26
Yes,TRANSFER,59,2050727.81,2050727.81,0,0,0
Yes,CASH_OUT,59,2050727.81,2050727.81,0,0,2050727.81
Yes,TRANSFER,59,9748.89,9748.89,0,0,0
Yes,CASH_OUT,59,9748.89,9748.89,0,180869.12,190618.01
Yes,TRANSFER,59,44733.5,44733.5,0,0,0
Yes,CASH_OUT,59,44733.5,44733.5,0,2534461.11,2579194.61
Yes,TRANSFER,59,1367340.03,1367340.03,0,0,0
Yes,CASH_OUT,59,1367340.03,1367340.03,0,296833.6,1664173.63
Yes,TRANSFER,60,1026208.84,1026208.84,0,0,0
Yes,CASH_OUT,60,1026208.84,1026208.84,0,353447.51,1379656.35
Yes,TRANSFER,60,40486.25,40486.25,0,0,0
Yes,CASH_OUT,60,40486.25,40486.25,0,4716889.9,4757376.15
Yes,TRANSFER,60,89014.32,89014.32,0,0,0
Yes,CASH_OUT,60,89014.32,89014.32,0,330651.68,419666
Yes,TRANSFER,60,45807.51,45807.51,0,0,0
Yes,CASH_OUT,60,45807.51,45807.51,0,267824.05,313631.56
Yes,TRANSFER,60,742973.53,742973.53,0,0,0
Yes,CASH_OUT,60,742973.53,742973.53,0,0,742973.53
Yes,TRANSFER,60,581421.85,581421.85,0,0,0
Yes,CASH_OUT,60,581421.85,581421.85,0,407848.96,989270.81
Yes,TRANSFER,61,475368.94,475368.94,0,0,0
Yes,CASH_OUT,61,475368.94,475368.94,0,1348026.73,1823395.67
Yes,TRANSFER,61,1735466.52,1735466.52,0,0,0
Yes,CASH_OUT,61,1735466.52,1735466.52,0,0,1735466.52
Yes,TRANSFER,61,37720.99,37720.99,0,0,0
Yes,CASH_OUT,61,37720.99,37720.99,0,288804.07,326525.06
Yes,TRANSFER,61,1372301.24,1372301.24,0,0,0
Yes,CASH_OUT,61,1372301.24,1372301.24,0,0,1372301.24
Yes,TRANSFER,61,332138.32,332138.32,0,0,0
Yes,CASH_OUT,61,332138.32,332138.32,0,52021.34,384159.66
Yes,TRANSFER,61,55062.46,55062.46,0,0,0
Yes,CASH_OUT,61,55062.46,55062.46,0,0,55062.46
Yes,TRANSFER,61,1155128.91,1155128.91,0,0,0
Yes,CASH_OUT,61,1155128.91,1155128.91,0,0,1155128.91
Yes,TRANSFER,62,401529.35,401529.35,0,0,0
Yes,CASH_OUT,62,401529.35,401529.35,0,4162.42,405691.77
Yes,TRANSFER,62,722380.88,722380.88,0,0,0
Yes,CASH_OUT,62,722380.88,722380.88,0,331969.08,1054349.95
Yes,TRANSFER,62,724414.43,724414.43,0,0,0
Yes,CASH_OUT,62,724414.43,724414.43,0,223853.38,948267.81
Yes,TRANSFER,62,407833.62,407833.62,0,0,0
Yes,CASH_OUT,62,407833.62,407833.62,0,0,407833.62
Yes,TRANSFER,63,148188.84,148188.84,0,0,0
Yes,CASH_OUT,63,148188.84,148188.84,0,194134.25,342323.08
Yes,TRANSFER,63,1693962.01,1693962.01,0,0,0
Yes,CASH_OUT,63,1693962.01,1693962.01,0,98505.53,1792467.54
Yes,TRANSFER,63,14017.38,14017.38,0,0,0
Yes,CASH_OUT,63,14017.38,14017.38,0,0,14017.38
Yes,TRANSFER,63,197226.65,197226.65,0,0,0
Yes,CASH_OUT,63,197226.65,197226.65,0,0,197226.65
Yes,TRANSFER,64,31574.65,31574.65,0,0,0
Yes,CASH_OUT,64,31574.65,31574.65,0,199385.83,230960.48
Yes,TRANSFER,64,37796.75,37796.75,0,0,0
Yes,CASH_OUT,64,37796.75,37796.75,0,211905.39,249702.14
Yes,TRANSFER,64,17051.69,17051.69,0,0,0
Yes,CASH_OUT,64,17051.69,17051.69,0,289129.2,306180.89
Yes,TRANSFER,64,960306.85,960306.85,0,0,0
Yes,CASH_OUT,64,960306.85,960306.85,0,0,960306.85
Yes,TRANSFER,64,3097121.75,3097121.75,0,0,0
Yes,CASH_OUT,64,3097121.75,3097121.75,0,0,3097121.75
Yes,TRANSFER,64,436317.49,436317.49,0,0,0
Yes,CASH_OUT,64,436317.49,436317.49,0,195948.3,632265.79
Yes,TRANSFER,64,104957.85,104957.85,0,0,0
Yes,CASH_OUT,64,104957.85,104957.85,0,29237.79,134195.64
Yes,TRANSFER,64,841052.98,841052.98,0,0,0
Yes,CASH_OUT,64,841052.98,841052.98,0,0,841052.98
Yes,TRANSFER,64,1814483.97,1814483.97,0,0,0
Yes,CASH_OUT,64,1814483.97,1814483.97,0,0,1814483.97
Yes,TRANSFER,65,701168.78,701168.78,0,0,0
Yes,CASH_OUT,65,701168.78,701168.78,0,841462.58,1542631.35
Yes,TRANSFER,65,446032.95,446032.95,0,0,0
Yes,CASH_OUT,65,446032.95,446032.95,0,205977.41,652010.36
Yes,TRANSFER,65,385556.82,385556.82,0,0,0
Yes,CASH_OUT,65,385556.82,385556.82,0,60032.11,445588.93
Yes,TRANSFER,65,3760068.04,3760068.04,0,0,0
Yes,CASH_OUT,65,3760068.04,3760068.04,0,622555.65,4382623.69
Yes,TRANSFER,65,1282971.57,1282971.57,0,0,0
Yes,CASH_OUT,65,1282971.57,1282971.57,0,392604.6,1675576.17
Yes,TRANSFER,65,881811.11,881811.11,0,0,0
Yes,CASH_OUT,65,881811.11,881811.11,0,141736.75,1023547.85
Yes,TRANSFER,65,174923.28,174923.28,0,0,0
Yes,CASH_OUT,65,174923.28,174923.28,0,0,174923.28
Yes,TRANSFER,65,403975.39,403975.39,0,0,0
Yes,CASH_OUT,65,403975.39,403975.39,0,0,403975.39
Yes,TRANSFER,65,126690.14,126690.14,0,0,0
Yes,CASH_OUT,65,126690.14,126690.14,0,353834.29,480524.43
Yes,TRANSFER,65,215.83,215.83,0,0,0
Yes,CASH_OUT,65,215.83,215.83,0,3563442.24,3563658.07
Yes,TRANSFER,66,548269.98,548269.98,0,0,0
Yes,CASH_OUT,66,548269.98,548269.98,0,0,548269.98
Yes,TRANSFER,66,150405.2,150405.2,0,0,0
Yes,CASH_OUT,66,150405.2,150405.2,0,170707.62,321112.82
Yes,TRANSFER,66,813133.35,813133.35,0,0,0
Yes,CASH_OUT,66,813133.35,813133.35,0,0,813133.35
Yes,TRANSFER,66,2096634.43,2096634.43,0,0,0
Yes,CASH_OUT,66,2096634.43,2096634.43,0,183429.98,2280064.41
Yes,TRANSFER,66,272791.44,272791.44,0,0,0
Yes,CASH_OUT,66,272791.44,272791.44,0,715267.02,988058.46
Yes,TRANSFER,66,7169129.94,7169129.94,0,0,0
Yes,CASH_OUT,66,7169129.94,7169129.94,0,0,7169129.94
Yes,TRANSFER,66,107188.41,107188.41,0,0,0
Yes,CASH_OUT,66,107188.41,107188.41,0,696135.43,803323.83
Yes,TRANSFER,66,3444943.59,3444943.59,0,0,0
Yes,CASH_OUT,66,3444943.59,3444943.59,0,217174.65,3662118.24
Yes,TRANSFER,66,126715.84,126715.84,0,0,0
Yes,CASH_OUT,66,126715.84,126715.84,0,273157.93,399873.77
Yes,TRANSFER,66,4631432.03,4631432.03,0,0,0
Yes,CASH_OUT,66,4631432.03,4631432.03,0,122727.22,4754159.25
Yes,TRANSFER,66,2322909.69,2322909.69,0,0,0
Yes,CASH_OUT,66,2322909.69,2322909.69,0,875613.05,3198522.74
Yes,TRANSFER,66,79441.66,79441.66,0,0,0
Yes,CASH_OUT,66,79441.66,79441.66,0,2051790.44,2131232.1
Yes,TRANSFER,67,1028326.5,1028326.5,0,0,0
Yes,CASH_OUT,67,1028326.5,1028326.5,0,0,1028326.5
Yes,TRANSFER,67,42513.08,42513.08,0,0,0
Yes,CASH_OUT,67,42513.08,42513.08,0,0,42513.08
Yes,TRANSFER,67,106460.7,106460.7,0,0,0
Yes,CASH_OUT,67,106460.7,106460.7,0,1414263.15,1520723.84
Yes,TRANSFER,68,915266.65,915266.65,0,0,0
Yes,CASH_OUT,68,915266.65,915266.65,0,2415414.35,3330681
Yes,TRANSFER,68,5800988.12,5800988.12,0,0,0
Yes,CASH_OUT,68,5800988.12,5800988.12,0,0,5800988.12
Yes,TRANSFER,68,1858515.57,1858515.57,0,0,0
Yes,CASH_OUT,68,1858515.57,1858515.57,0,887595.71,2746111.29
Yes,TRANSFER,68,3512572.72,3512572.72,0,0,0
Yes,CASH_OUT,68,3512572.72,3512572.72,0,111846.62,3624419.34
Yes,TRANSFER,68,374178.28,374178.28,0,0,0
Yes,CASH_OUT,68,374178.28,374178.28,0,616364.57,990542.85
Yes,TRANSFER,68,2026529.56,2026529.56,0,0,0
Yes,CASH_OUT,68,2026529.56,2026529.56,0,511526.05,2538055.62
Yes,TRANSFER,68,13890.42,13890.42,0,0,0
Yes,CASH_OUT,68,13890.42,13890.42,0,0,13890.42
Yes,TRANSFER,68,281743.12,281743.12,0,0,0
Yes,CASH_OUT,68,281743.12,281743.12,0,158099.98,439843.09
Yes,TRANSFER,68,157494.6,157494.6,0,0,0
Yes,CASH_OUT,68,157494.6,157494.6,0,509029.31,666523.92
Yes,TRANSFER,69,19776.71,19776.71,0,0,0
Yes,CASH_OUT,69,19776.71,19776.71,0,1138941.53,1158718.24
Yes,TRANSFER,69,271731.05,271731.05,0,0,0
Yes,CASH_OUT,69,271731.05,271731.05,0,0,271731.05
Yes,TRANSFER,69,7728992.56,7728992.56,0,0,0
Yes,CASH_OUT,69,7728992.56,7728992.56,0,340622.45,8069615
Yes,TRANSFER,69,175328.85,175328.85,0,0,0
Yes,CASH_OUT,69,175328.85,175328.85,0,110129.95,285458.8
Yes,TRANSFER,69,353313.55,353313.55,0,0,0
Yes,CASH_OUT,69,353313.55,353313.55,0,2808260.05,3161573.6
Yes,TRANSFER,69,582571.87,582571.87,0,0,0
Yes,CASH_OUT,69,582571.87,582571.87,0,0,582571.87
Yes,TRANSFER,69,2960254.17,2960254.17,0,0,0
Yes,CASH_OUT,69,2960254.17,2960254.17,0,620822.89,3581077.07
Yes,TRANSFER,69,5521483.54,5521483.54,0,0,0
Yes,CASH_OUT,69,5521483.54,5521483.54,0,5527212.34,11048695.88
Yes,TRANSFER,69,2147778.33,2147778.33,0,0,0
Yes,CASH_OUT,69,2147778.33,2147778.33,0,0,2147778.33
Yes,TRANSFER,69,967954.01,967954.01,0,0,0
Yes,CASH_OUT,69,967954.01,967954.01,0,0,967954.01
Yes,TRANSFER,70,266766.78,266766.78,0,0,0
Yes,CASH_OUT,70,266766.78,266766.78,0,0,266766.78
Yes,TRANSFER,70,1036789.41,1036789.41,0,0,0
